,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
10,10,2021-04-18-2021-04-25,UCrSM1UV_KLAdTzgxyxl3POw,jAd-GxRdBbY,COVID: VACINA DE OXFORD ASTRAZENECA CAUSA TROMBOSE ???,2021-04-20 20:00:08+00:00,2032167.0,97741.0,2134.0,9075.0,672,"Olá, Ciência!",1020000.0,BR,https://www.youtube.com/watch?v=jAd-GxRdBbY,2021-04-18
11,11,2021-04-18-2021-04-25,UCdlEXiVLTEvA280oyMvr8Kw,afw4UbnEc7I,Otur Evinde Covid - Guldur Guldur Show 262.Bolum,2021-04-23 20:40:06+00:00,1694862.0,20111.0,819.0,747.0,675,Güldür Güldür,2370000.0,TR,https://www.youtube.com/watch?v=afw4UbnEc7I,2021-04-18
12,12,2021-04-18-2021-04-25,UCEkEWLr6Msc311z29MV5Ayg,bbJNMrLlHHY,WHY LOCKDOWN IS IMPORTANT DURING COVID-19 (Part 2) #Shorts #AwezDarbar,2021-04-20 03:46:25+00:00,1628324.0,60746.0,1468.0,404.0,32,Awez Darbar,6630000.0,Unknown,https://www.youtube.com/watch?v=bbJNMrLlHHY,2021-04-18
13,13,2021-04-18-2021-04-25,UC346EX3v26ACsjLhe-HwHDg,baQQfoX-JXo,HOW TO: A Guide for the BinaxNOW(tm) COVID-19 Self Test,2021-04-19 19:08:17+00:00,1593019.0,5635.0,434.0,884.0,342,Abbott,28200.0,Unknown,https://www.youtube.com/watch?v=baQQfoX-JXo,2021-04-18
14,14,2021-04-18-2021-04-25,UCknLrEdhRCp1aegoMqRaCZg,ls__On6Pz_4,"314,000 daily cases: India struggles with the world&#39;s worst coronavirus outbreak | COVID-19 Special",2021-04-22 16:58:19+00:00,1520560.0,9168.0,850.0,3208.0,717,DW News,2960000.0,DE,https://www.youtube.com/watch?v=ls__On6Pz_4,2021-04-18
15,15,2021-04-18-2021-04-25,UCIvaYmXn910QMdemBG3v1pQ,x-Eez0Y2Y7U,COVID-19: bhaart meN koronaa sNkrmnn kii &#39;sunaamii&#39; | Corona Crisis | Tsunami | Coronavirus Latest Update,2021-04-18 11:54:37+00:00,1423905.0,6256.0,1512.0,479.0,422,Zee News,21300000.0,IN,https://www.youtube.com/watch?v=x-Eez0Y2Y7U,2021-04-18
16,16,2021-04-18-2021-04-25,UCoMdktPbSTixAyNGwb-UYkQ,ZJk7qLsCnWs,COVID-19 UK: Thousands protest coronavirus rules in London,2021-04-24 16:57:41+00:00,822600.0,12417.0,2314.0,9238.0,142,Sky News,3870000.0,GB,https://www.youtube.com/watch?v=ZJk7qLsCnWs,2021-04-18
17,17,2021-04-18-2021-04-25,UCDS9hpqUEXsXUIcf0qDcBIA,Waxc9NxY8ZA,PM Modi addresses the nation on the COVID-19 situation | PMO,2021-04-20 15:36:45+00:00,763658.0,9673.0,18927.0,,1142,PMO India,1650000.0,IN,https://www.youtube.com/watch?v=Waxc9NxY8ZA,2021-04-18
18,18,2021-04-18-2021-04-25,UC90RW5ZmBBqp4r2QIQxfACA,WQgHtbUqFNk,Migrant Workers And COVID-19: Loka Nakali Katha Asali | Kanak News,2021-04-21 11:30:04+00:00,713067.0,13968.0,618.0,307.0,1297,Kanak News,5210000.0,IN,https://www.youtube.com/watch?v=WQgHtbUqFNk,2021-04-18
19,19,2021-04-18-2021-04-25,UCZaT_X_mc0BI-djXOlfhqWQ,kCJBlJyz1jQ,Inside the Country That Was Ruled by COVID-Deniers,2021-04-21 13:00:16+00:00,574109.0,8005.0,475.0,3136.0,601,VICE News,7130000.0,US,https://www.youtube.com/watch?v=kCJBlJyz1jQ,2021-04-18
20,20,2021-04-18-2021-04-25,UCxdM_BlltGbSjch5BVzrhag,c8mcLQSprm8,What can I do after I've been vaccinated for COVID-19?,2021-04-21 21:11:15+00:00,557533.0,,,0.0,186,Stanford Center for Health Education,21900.0,US,https://www.youtube.com/watch?v=c8mcLQSprm8,2021-04-18
21,21,2021-04-18-2021-04-25,UCEPMCywJ6FPZpQ_aPEZt5JA,g7R-7cYoJYQ,Covid 19 vaccine comparison in Hindi | covishield vs covaxin vs Sputnik v,2021-04-20 12:43:07+00:00,552106.0,11831.0,707.0,1324.0,839,Shomu's Biology,1490000.0,IN,https://www.youtube.com/watch?v=g7R-7cYoJYQ,2021-04-18
22,22,2021-04-18-2021-04-25,UCH1oRy1dINbMVp3UFWrKP0w,3SP-M2SjmzQ,Possible new treatment for COVID-19,2021-04-19 22:28:13+00:00,523264.0,1850.0,2337.0,1888.0,171,Good Morning America,3720000.0,US,https://www.youtube.com/watch?v=3SP-M2SjmzQ,2021-04-18
23,23,2021-04-18-2021-04-25,UCfUUVsaHvBCaSq44Xh-vx_g,v41E5hFwbkg,Phan ung thong thuong sau tiem vac xin phong COVID-19,2021-04-19 07:40:03+00:00,508423.0,1248.0,390.0,100.0,65,Bộ Y tế,127000.0,VN,https://www.youtube.com/watch?v=v41E5hFwbkg,2021-04-18
24,24,2021-04-18-2021-04-25,UCknLrEdhRCp1aegoMqRaCZg,Wj3bdiXOdDc,How Brazil's coronavirus response went from bad to absolute disaster | COVID-19 Special,2021-04-21 15:32:03+00:00,499930.0,4844.0,365.0,1700.0,728,DW News,2960000.0,DE,https://www.youtube.com/watch?v=Wj3bdiXOdDc,2021-04-18
25,25,2021-04-18-2021-04-25,UC16niRr50-MSBwiO3YDb3RA,7_Dyxx0Dxno,India&#39;s second Covid wave  - BBC News,2021-04-21 18:16:59+00:00,390620.0,5774.0,660.0,2270.0,218,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=7_Dyxx0Dxno,2021-04-18
26,26,2021-04-18-2021-04-25,UCIvaYmXn910QMdemBG3v1pQ,4qDTqRI_o7o,COVID-19 Vaccination: 18 saal se uupr sbhii logoN ko Vaccine kii bdd'ii baateN | 18 Years Vaccination Update,2021-04-20 03:16:32+00:00,300251.0,2099.0,261.0,120.0,268,Zee News,21300000.0,IN,https://www.youtube.com/watch?v=4qDTqRI_o7o,2021-04-18
27,27,2021-04-18-2021-04-25,UCoMdktPbSTixAyNGwb-UYkQ,DrPNb_E9Y-Q,COVID-19: Delhi hospital overwhelmed by COVID,2021-04-24 09:27:19+00:00,284327.0,1986.0,279.0,973.0,219,Sky News,3870000.0,GB,https://www.youtube.com/watch?v=DrPNb_E9Y-Q,2021-04-18
28,28,2021-04-18-2021-04-25,UC3prwMn9aU2z5Y158ZdGyyA,gthdD19EwTI,Should You Get The Vaccine If You Have COVID-19 Or Its Symptoms?,2021-04-20 09:09:28+00:00,223609.0,2329.0,201.0,351.0,190,CRUX,1030000.0,IN,https://www.youtube.com/watch?v=gthdD19EwTI,2021-04-18
29,29,2021-04-18-2021-04-25,UCUBIrDsIVzRpKsClMlSlTpQ,WMr3tw4Igo0,4 verdades sobre las vacunas de ARNm contra la covid-19 | BBC Mundo,2021-04-19 17:11:13+00:00,197949.0,5482.0,930.0,1733.0,395,BBC News Mundo,2590000.0,GB,https://www.youtube.com/watch?v=WMr3tw4Igo0,2021-04-18
0,0,2021-04-25-2021-05-02,UC16niRr50-MSBwiO3YDb3RA,PmV631kroUU,India overwhelmed by world's worst Covid crisis - BBC News,2021-04-25 21:19:30+00:00,11924610.0,152676.0,10543.0,30263.0,324,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=PmV631kroUU,2021-04-25
1,1,2021-04-25-2021-05-02,UCsyPEi8BS07G8ZPXmpzIZrg,io-oreIAuTM,How to book a COVID-19 Vaccination appointment on CoWIN if you&#39;re 18 years or older,2021-04-28 17:50:59+00:00,7929630.0,76247.0,4260.0,2176.0,381,Ministry of Health & Family Welfare,624000.0,Unknown,https://www.youtube.com/watch?v=io-oreIAuTM,2021-04-25
2,2,2021-04-25-2021-05-02,UC0Ba9LwULCCMCWle4s7VUJQ,PLK5Nwsr588,kis kis ko aisa hi lagta hai  #coronavirus #covid,2021-04-26 01:51:04+00:00,4622246.0,146628.0,7968.0,1044.0,12,Riva Arora,,IN,https://www.youtube.com/watch?v=PLK5Nwsr588,2021-04-25
3,3,2021-04-25-2021-05-02,UCumtYpCY26F6Jr3satUgMvA,DffmTMaCVYc,pellli ceesukuNttee jailukee.! | Coronavirus Impact On Marriages | NTV,2021-04-28 03:43:18+00:00,3202684.0,,,1226.0,114,NTV Telugu,5820000.0,IN,https://www.youtube.com/watch?v=DffmTMaCVYc,2021-04-25
4,4,2021-04-25-2021-05-02,UCiMg06DjcUk5FRiM3g5sqoQ,DEcW8vZV72k,CDC: Tips From Former Smokers - Michael F.: Lies Tip - 800 - COVID,2021-04-26 12:19:09+00:00,3087554.0,35.0,9.0,12.0,16,Centers for Disease Control and Prevention (CDC),563000.0,US,https://www.youtube.com/watch?v=DEcW8vZV72k,2021-04-25
5,5,2021-04-25-2021-05-02,UCFQgi22Ht00CpaOQLtvZx2A,c9eA4boIsd8,Covid: India faces &#39;disaster&#39; as cases surge and hospitals suffer oxygen shortage | ITV News,2021-04-26 18:16:59+00:00,3019675.0,17692.0,1613.0,,157,ITV News,897000.0,GB,https://www.youtube.com/watch?v=c9eA4boIsd8,2021-04-25
6,6,2021-04-25-2021-05-02,UCDCg5AAslixldHh5D7Nu6-g,m6DpETHsbQw,Top 8 Vaccines for Covid-19 | Comparison,2021-04-29 13:00:15+00:00,2900755.0,25786.0,2874.0,2135.0,209,Hussain Biology,141000.0,IN,https://www.youtube.com/watch?v=m6DpETHsbQw,2021-04-25
7,7,2021-04-25-2021-05-02,UCOhHO2ICt0ti9KAh-QHvttQ,oJ0bp35oLiI,CoWIN Registration For 18+ In India | COVID-19 Vaccination Process,2021-04-28 10:39:14+00:00,2897452.0,75070.0,14070.0,3254.0,236,Technical Guruji,21900000.0,IN,https://www.youtube.com/watch?v=oJ0bp35oLiI,2021-04-25
8,8,2021-04-25-2021-05-02,UCZaT_X_mc0BI-djXOlfhqWQ,FVpaCyO8f5o,Crime and COVID in London's Little India,2021-04-29 16:00:14+00:00,2743953.0,35115.0,2899.0,8158.0,1111,VICE News,7130000.0,US,https://www.youtube.com/watch?v=FVpaCyO8f5o,2021-04-25
9,9,2021-04-25-2021-05-02,UC16niRr50-MSBwiO3YDb3RA,c9wer54E6Q8,"India's Covid crisis deepens with more than 200,000 deaths confirmed - BBC News",2021-04-28 21:35:43+00:00,2738292.0,37427.0,1807.0,9542.0,586,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=c9wer54E6Q8,2021-04-25
10,10,2021-04-25-2021-05-02,UC-CSyyi47VX1lD9zyeABW3w,IA41o2G98IY,World Helps India | COVID Latest Updates | International Response | Dhruv Rathee,2021-04-28 13:43:29+00:00,2657167.0,247427.0,14490.0,19613.0,585,Dhruv Rathee,6340000.0,DE,https://www.youtube.com/watch?v=IA41o2G98IY,2021-04-25
11,11,2021-04-25-2021-05-02,UCoMdktPbSTixAyNGwb-UYkQ,X_7MkPXEX9g,COVID-19: India&#39;s oxygen shortage leaves people begging for air,2021-04-25 19:43:57+00:00,2319733.0,24503.0,1559.0,6647.0,289,Sky News,3870000.0,GB,https://www.youtube.com/watch?v=X_7MkPXEX9g,2021-04-25
12,12,2021-04-25-2021-05-02,UCYPvAwZP8pZhSMW8qs7cVCw,Vmj9BgQU0AY,"India Reports 3,52,991 Coronavirus Cases In A Single Day With The Death Toll At 2,812 | Breaking",2021-04-26 04:38:18+00:00,2301164.0,4824.0,1203.0,259.0,68,India Today,5260000.0,IN,https://www.youtube.com/watch?v=Vmj9BgQU0AY,2021-04-25
13,13,2021-04-25-2021-05-02,UCknLrEdhRCp1aegoMqRaCZg,-M_cT4mVFyg,"India&#39;s hospitals swamped as daily COVID cases approach 380,000 | DW News",2021-04-29 09:21:06+00:00,2160065.0,17771.0,1076.0,5007.0,468,DW News,2960000.0,DE,https://www.youtube.com/watch?v=-M_cT4mVFyg,2021-04-25
14,14,2021-04-25-2021-05-02,UCHpw8xwDNhU9gdohEcJu4aA,1MNRmHVL1Wc,The Hindu priest struggling to cremate India's Covid dead,2021-05-01 06:23:59+00:00,2017672.0,22953.0,2006.0,4472.0,303,The Guardian,1790000.0,GB,https://www.youtube.com/watch?v=1MNRmHVL1Wc,2021-04-25
15,15,2021-04-25-2021-05-02,UC16niRr50-MSBwiO3YDb3RA,oEmx06ZVlN4,India &#39;shaken by Covid storm&#39; - BBC News,2021-04-25 15:34:57+00:00,1748446.0,19619.0,1291.0,5179.0,162,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=oEmx06ZVlN4,2021-04-25
16,16,2021-04-25-2021-05-02,UCknLrEdhRCp1aegoMqRaCZg,Aqn_CYJLH3Y,India&#39;s COVID crisis: How did it happen and what to expect | DW Special Report,2021-04-30 14:59:19+00:00,1674198.0,9181.0,751.0,3066.0,2455,DW News,2960000.0,DE,https://www.youtube.com/watch?v=Aqn_CYJLH3Y,2021-04-25
17,17,2021-04-25-2021-05-02,UCWJedqvdP2gB2f3qaJCO05g,ktggKcloWyI,Covid Vaccine Appointment: How to book,2021-04-29 11:33:33+00:00,1648518.0,13369.0,2561.0,1201.0,244,91mobiles,1410000.0,IN,https://www.youtube.com/watch?v=ktggKcloWyI,2021-04-25
18,18,2021-04-25-2021-05-02,UCknLrEdhRCp1aegoMqRaCZg,L5X_jF-bi0E,India&#39;s COVID death toll may be much higher than officially recorded | DW News,2021-04-27 09:03:52+00:00,1595969.0,12909.0,1021.0,4536.0,440,DW News,2960000.0,DE,https://www.youtube.com/watch?v=L5X_jF-bi0E,2021-04-25
19,19,2021-04-25-2021-05-02,UCrC8mOqJQpoB7NuIMKIS6rQ,nUXpC9k6Bic,Covaxin or Covishield which is the best out of both Covid vaccines?,2021-04-30 06:12:08+00:00,1407700.0,30136.0,1386.0,391.0,890,Study IQ education,11000000.0,IN,https://www.youtube.com/watch?v=nUXpC9k6Bic,2021-04-25
20,20,2021-04-25-2021-05-02,UC16niRr50-MSBwiO3YDb3RA,q-pqyB-jE5g,"India first country to record 400,000 daily Covid cases   - BBC News",2021-05-01 15:48:51+00:00,1384838.0,14665.0,1057.0,5530.0,294,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=q-pqyB-jE5g,2021-04-25
21,21,2021-04-25-2021-05-02,UCretxef46N9r-v0FOlHWIVA,X01g3Gyq-_A,COVID Blood Types | Are they associated with severe illness?,2021-04-28 02:28:59+00:00,1364351.0,16966.0,788.0,2523.0,278,Medicine with Dr. Moran,192000.0,US,https://www.youtube.com/watch?v=X01g3Gyq-_A,2021-04-25
22,22,2021-04-25-2021-05-02,UCIvaYmXn910QMdemBG3v1pQ,Oq833meD-UU,DNA: kaise kreN vaiksiin ke lie Registration? | Sudhir Chaudhary | Corona Vaccine | COVID-19,2021-04-27 17:46:32+00:00,1275282.0,11082.0,1226.0,282.0,175,Zee News,21300000.0,IN,https://www.youtube.com/watch?v=Oq833meD-UU,2021-04-25
23,23,2021-04-25-2021-05-02,UCustbySVJGb659WDpdkeATg,xhlZwF8uNOQ,Who's accountable for #SecondWave  of Coronavirus in India? Sssshhhh | TV Newsance Episode 129,2021-05-01 05:30:16+00:00,1170307.0,53284.0,1789.0,5571.0,1216,newslaundry,1210000.0,IN,https://www.youtube.com/watch?v=xhlZwF8uNOQ,2021-04-25
24,24,2021-04-25-2021-05-02,UCv98nH5lII-twQqyvFVRe8Q,vIJ5_zGETCY,Health Inspector Phone Call Conversation With COVID Patient Goes Viral In Social Media | Mango News,2021-04-30 06:30:16+00:00,1162250.0,11307.0,698.0,,207,Mango News,1550000.0,IN,https://www.youtube.com/watch?v=vIJ5_zGETCY,2021-04-25
25,25,2021-04-25-2021-05-02,UCNye-wNBqNL5ZzHSJj3l8Bg,HL7eE9nTASI,Will India&#39;s COVID-19 crisis spell disaster for the world? | Inside Story,2021-04-28 17:30:01+00:00,852782.0,6562.0,489.0,3141.0,1501,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=HL7eE9nTASI,2021-04-25
26,26,2021-04-25-2021-05-02,UC6Hyj5sVbiYhpc_FA14nziw,T9Rpz7WGIwQ,Opposing Views: COVID | Dr. Mercola and Dr. Kamil - Mikhaila Peterson Podcast #77,2021-04-29 18:46:55+00:00,815702.0,30084.0,1011.0,16655.0,6923,Mikhaila Peterson,413000.0,CA,https://www.youtube.com/watch?v=T9Rpz7WGIwQ,2021-04-25
27,27,2021-04-25-2021-05-02,UCsgC5cbz3DE2Shh34gNKiog,btVTYhyPzBQ,Covid: India sets new global record | Headlines | 09:00 PM | 25 April 2021 | 92NewsHD,2021-04-25 16:52:16+00:00,767179.0,6494.0,588.0,537.0,587,92 News HD,4120000.0,PK,https://www.youtube.com/watch?v=btVTYhyPzBQ,2021-04-25
28,28,2021-04-25-2021-05-02,UCMnJuJs9pBAYgY-3NPuWnbA,K5GjTjF7gcY,Dating: Before COVID vs After COVID,2021-04-25 21:51:45+00:00,540884.0,19567.0,200.0,537.0,329,youtwoTV,2520000.0,US,https://www.youtube.com/watch?v=K5GjTjF7gcY,2021-04-25
29,29,2021-04-25-2021-05-02,UCx5e1u7BX0aKwEj3sdYXdXg,G9S5FJsU8Xk,We Have Registered for the COVID Vaccine Online! Here&#39;s How You Can Do It,2021-04-29 10:29:29+00:00,537574.0,3841.0,460.0,103.0,253,Gadgets 360,697000.0,IN,https://www.youtube.com/watch?v=G9S5FJsU8Xk,2021-04-25
0,0,2021-05-02-2021-05-09,UCvScgo6mAvbMEjszK4sSj6g,BqAKBXvppfw,Wear a mask to stay protected during COVID-19,2021-05-03 10:01:00+00:00,54221651.0,388288.0,108009.0,14945.0,47,YouTube India Spotlight,3530000.0,IN,https://www.youtube.com/watch?v=BqAKBXvppfw,2021-05-02
1,1,2021-05-02-2021-05-09,UC3XTzVzaHQEd30rQbuvCtTQ,gPHgRp70H8o,Covid Vaccines: Last Week Tonight with John Oliver (HBO),2021-05-03 06:30:04+00:00,7566760.0,172536.0,12558.0,31135.0,1468,LastWeekTonight,8830000.0,Unknown,https://www.youtube.com/watch?v=gPHgRp70H8o,2021-05-02
